,income_level,sex,age,town,occupation,height,1sibling,2home,3educ,4travel,5credit,6cr sum,7card,8pastime,9changes,10daily travel,11travel mode,12conscious,13accounts,14sum,15mobile,16mobtime,17car,18internet,19sport,20vegan,21civil,22polit,23ill,24medicine,25doctor,26covid,27advert,28culture,29food,30children,31rooms,32valuables,33cloths,34jewels,35smoke,36alcohol,37music,38face,39twitter,40online1,41online2,42TV,43refurb,44move,45travdest
6198,0,male,43,Nagykanizsa,asztalos ,169,3,0,1,1,1,1,0,1,1,0,0,0,1,609905,1,0,1,0,1,1,1,1,1,1,5,1,0,1,0,3,2,1468,1,3,1,1,1,1,0,1,0,0,1,0,1
6199,1,male,27,Budakeszi,Lakatos ,173,3,0,3,1,1,1,1,3,3,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,2,0,0,1872,0,1,1,1,1,0,1,2,0,1,0,1,1
6200,0,male,37,Nagykanizsa,Szakorvos ,165,1,2,2,0,1,1,1,2,3,3,4,0,0,752847,0,0,1,0,1,1,0,1,1,1,1,1,0,1,2,0,0,0,1,3,1,3,2,1,0,1,0,2,1,0,0
6201,0,male,64,Budakeszi,Lakatos ,168,3,0,1,1,1,1,1,1,2,3,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,2,0,1,754,1,1,1,0,0,0,0,0,2,0,1,1,2
6202,1,female,52,Nagykanizsa,asztalos ,174,4,0,4,1,0,1,1,2,2,0,0,0,0,2520092,1,0,0,0,0,1,1,1,1,1,5,1,0,3,2,1,0,0,3,1,1,3,2,1,0,2,1,1,1,0,4
6203,0,male,54,Nagykanizsa,Szakorvos ,151,3,0,3,1,1,1,1,1,3,11,0,1,1,901537,0,0,0,0,0,1,1,1,1,1,4,1,0,4,0,1,0,0,1,0,1,3,1,0,0,1,1,1,1,0,1
6204,1,female,28,Budakeszi,Szakorvos ,174,0,0,3,1,1,1,1,2,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,2,1,1,1,0,1,1,1,2,0,1,0,3
6205,0,male,39,Budakeszi,asztalos ,170,1,0,3,1,1,1,1,2,3,5,0,0,1,636575,1,0,0,0,1,1,0,0,1,0,5,3,0,1,2,0,0,0,2,0,1,3,2,1,0,2,0,0,1,1,1
6206,1,male,33,Nagybajcs,asztalos ,178,3,0,4,1,1,1,1,1,2,13,0,0,0,147632,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1156,2,3,1,1,2,1,1,1,2,0,1,0,1
6207,1,male,60,Budakeszi,asztalos ,166,0,2,3,1,1,2,1,8,2,0,4,0,1,1626499,0,0,0,0,1,0,0,0,0,1,4,1,0,0,2,0,0,0,2,3,1,3,1,0,0,1,2,1,1,0,1
6208,1,male,43,Nagykanizsa,Szakorvos ,165,1,0,3,0,1,1,1,1,3,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,5,2,0,0,1,1,1,0,0,3,1,1,1,0,1,1,1,0,0,1,1
6209,0,male,59,Nagykanizsa,Szakorvos ,175,4,0,3,0,1,1,1,1,3,2,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,2,0,0,0,2,3,1,1,2,1,1,1,2,0,1,1,1
6210,0,female,33,Budakeszi,Szakorvos ,156,3,0,1,1,1,1,1,1,2,1,0,0,0,1190157,1,0,1,0,1,1,0,1,1,1,2,0,0,1,0,4,3,642,1,1,1,3,2,0,0,2,0,0,1,0,3
6211,1,female,58,Budakeszi,Szakorvos ,163,0,1,1,1,1,1,1,2,3,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,3,0,2,3,1,3,0,1,0,1,2,0,1,1,1
6212,1,male,40,Nagykanizsa,asztalos ,164,4,0,2,1,1,1,1,1,2,1,1,0,1,481602,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,3,0,2,3,1,3,2,1,0,1,2,0,1,0,4
6213,0,female,34,Nagykanizsa,asztalos ,154,0,0,1,0,1,1,1,1,2,1,4,0,0,1739166,1,0,0,0,1,1,1,0,0,0,5,1,0,2,2,0,0,233,0,3,1,1,2,0,1,1,0,0,0,0,1
6214,0,male,35,Budakeszi,Szakorvos ,193,1,0,4,1,1,1,1,2,2,1,1,0,1,2311938,1,0,0,0,1,0,0,1,0,1,1,1,0,1,2,0,3,56,2,0,1,2,2,0,0,2,0,2,1,1,1
6215,1,male,63,Nagykanizsa,Szakorvos ,166,3,2,2,1,1,1,1,1,3,0,1,0,1,26734317,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,0,2,1,1,1,2,0,0,2,0,1,1,0,2
6216,1,female,36,Nagykanizsa,Szakorvos ,174,4,0,3,1,0,1,1,2,2,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,2,1,0,1,0,1,3,2443,1,0,1,3,1,1,0,2,1,1,0,1,1
6217,1,male,25,Nagykanizsa,asztalos ,181,0,0,3,1,1,2,1,1,2,1,0,0,1,65408,1,0,1,0,0,0,1,1,1,1,2,1,0,1,0,2,0,0,2,0,1,3,2,0,0,1,0,1,1,0,3
6218,0,male,59,Budakeszi,Lakatos ,150,4,0,2,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3,0,1,0,0,2,1,1,1,2,1,0,1,2,1,0,0,1
6219,0,male,61,Nagykanizsa,Lakatos ,155,4,0,3,1,1,1,1,1,2,0,4,0,1,0,0,1,0,0,1,0,1,1,1,1,2,1,0,1,2,1,0,0,2,0,1,3,2,0,1,1,0,1,0,1,0
6220,0,male,34,Nagykanizsa,Szakorvos ,183,2,0,3,1,1,1,1,1,0,1,0,0,1,2220902,1,0,0,0,1,0,1,0,1,0,0,1,1,1,2,0,0,0,3,3,1,3,2,1,0,1,0,1,1,0,1
6221,0,female,30,Nagykanizsa,Szakorvos ,176,3,2,1,1,1,1,1,1,2,3,0,0,1,340661,0,0,0,0,1,1,1,0,0,0,4,2,0,0,0,0,1,1912,1,1,1,1,2,0,0,1,1,1,1,0,1
6222,1,female,42,Budakeszi,Szakorvos ,174,3,0,4,1,1,1,1,3,2,4,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,3,2,0,3,517,3,2,0,3,2,0,0,1,0,1,0,1,3
6223,1,female,56,Nagykanizsa,asztalos ,177,4,0,2,1,1,1,1,1,3,9,0,1,1,1090803,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,3,873,2,1,1,3,2,1,1,2,2,1,1,0,1
6224,0,male,28,Budakeszi,Szakorvos ,170,3,0,3,1,1,1,1,2,2,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,5,1,0,1,0,1,3,0,2,1,1,2,2,1,0,1,2,0,1,0,4
6225,1,male,48,Nagybajcs,Lakatos ,172,3,0,3,1,1,1,1,1,2,3,1,0,0,0,1,0,0,0,1,0,1,1,1,0,5,2,1,1,0,1,4,0,3,0,1,3,0,1,0,1,0,0,0,0,2
6226,1,male,49,Budakeszi,asztalos ,174,4,1,2,1,1,1,1,3,1,1,0,0,1,524414,1,0,1,0,1,0,0,0,1,1,1,1,0,0,2,0,0,321,2,3,1,3,2,0,0,1,0,1,1,1,2
6227,0,male,49,Nagykanizsa,Lakatos ,168,4,0,3,0,1,1,1,1,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,4,2,0,4,826,1,0,1,0,3,0,0,2,0,0,1,0,3
6228,0,male,27,Budakeszi,Lakatos ,167,3,0,3,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,5,0,0,1,2,1,2,1957,2,0,1,1,1,0,0,0,0,0,1,0,1
6229,0,female,52,Nagybajcs,Lakatos ,172,4,0,1,0,1,1,1,3,3,3,0,0,1,0,1,0,0,1,1,0,0,1,1,0,2,0,1,1,0,0,3,85,3,2,1,3,0,1,0,1,1,0,1,0,3
6230,0,male,33,Nagykanizsa,asztalos ,171,3,0,2,1,1,1,1,3,3,2,4,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,2,1,0,33410,0,1,1,1,1,1,0,2,0,0,0,1,3
6231,0,male,43,Nagykanizsa,asztalos ,194,3,0,3,1,1,1,1,1,2,3,3,1,0,0,1,0,1,0,0,1,0,1,1,0,5,2,0,0,0,1,3,0,2,3,0,1,2,0,1,2,2,1,0,1,3
6232,1,female,26,Budakeszi,Lakatos ,193,4,1,4,1,1,1,1,2,2,1,0,0,0,755382,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,4,630,2,0,1,1,2,0,0,1,0,1,1,0,1
6233,0,female,53,Nagykanizsa,Szakorvos ,173,0,0,4,1,1,1,1,1,2,4,1,0,1,0,1,0,1,0,1,1,0,1,1,1,2,2,0,1,0,0,0,0,2,3,1,1,2,0,1,2,2,0,1,0,1
6234,0,male,28,Nagybajcs,Lakatos ,159,0,0,2,1,1,1,1,3,2,3,0,0,0,2674077,1,0,0,0,0,0,0,1,0,1,5,1,0,4,2,3,0,0,1,1,1,2,0,0,0,2,0,2,0,1,4
6235,1,male,52,Nagykanizsa,asztalos ,169,0,0,3,1,0,1,1,4,2,4,1,0,0,846490,0,0,0,0,1,0,1,0,1,1,5,1,1,1,0,0,3,0,3,1,1,1,0,0,0,1,0,1,1,1,0
6236,1,male,29,Nagykanizsa,asztalos ,172,3,0,4,1,1,1,1,3,2,1,3,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,3,2,0,3,0,2,1,1,3,2,0,0,1,0,0,0,0,2
6237,0,male,44,Nagykanizsa,asztalos ,173,4,0,3,1,1,2,0,1,2,13,3,0,1,0,1,0,1,0,1,0,0,0,0,1,1,2,0,1,0,0,1,1081,2,0,1,1,2,1,0,2,0,1,0,1,3
6238,1,female,64,Nagykanizsa,asztalos ,156,4,0,1,1,1,1,1,2,2,1,4,0,0,261923,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,928,1,0,1,1,2,1,1,2,2,1,1,0,4
6239,1,female,34,Nagykanizsa,Szakorvos ,164,0,0,4,1,1,1,1,2,2,2,0,0,1,1994253,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,3,2,412,3,1,1,1,2,0,0,1,2,0,0,0,3
6240,0,male,54,Budakeszi,asztalos ,159,0,2,3,1,1,1,1,1,2,1,0,0,0,116240,0,0,1,1,1,0,0,1,1,0,1,1,0,1,2,2,0,1411,2,0,1,3,2,0,0,2,0,1,1,0,2
6241,1,male,42,Budakeszi,Lakatos ,170,3,0,4,1,1,1,1,1,2,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,4,33799,2,1,1,1,2,0,1,1,2,0,1,1,3
6242,1,female,60,Budakeszi,Lakatos ,172,2,1,4,1,1,1,1,2,0,1,4,0,0,1432712,0,0,1,0,0,0,0,1,0,1,5,1,0,1,2,0,3,5374,2,1,1,1,2,0,0,2,0,0,1,1,3
6243,1,female,48,Budakeszi,Szakorvos ,188,0,0,4,1,1,0,1,2,2,0,4,0,1,196906,1,0,0,0,1,0,0,1,1,1,5,1,0,3,0,0,0,0,2,2,1,3,2,1,0,2,1,0,1,1,3
6244,1,male,38,Budakeszi,asztalos ,188,3,2,3,1,1,1,1,1,3,0,4,0,0,58693,1,1,1,0,1,0,1,1,1,0,0,0,0,4,3,0,4,0,1,3,1,1,2,0,0,2,0,1,1,0,1
6245,0,male,38,Budakeszi,asztalos ,153,3,1,3,1,1,1,0,1,2,4,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,2,0,0,1,0,1,3,0,0,0,2,0,1,1,0,1
6246,1,male,34,Nagykanizsa,Szakorvos ,171,1,0,1,1,0,2,0,1,1,2,4,0,0,65137,0,0,0,0,0,1,1,1,1,0,5,1,1,1,0,0,0,0,2,1,1,1,1,1,0,2,2,1,1,1,1
6247,0,male,46,Nagykanizsa,asztalos ,164,1,1,3,1,1,1,1,3,3,4,1,0,0,738977,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,4,138,3,3,1,3,2,1,0,1,2,0,0,1,2
6248,0,female,56,Budakeszi,Lakatos ,174,4,0,2,1,1,1,1,1,3,1,0,1,0,662728,1,0,0,1,1,0,0,1,1,1,2,3,1,4,0,0,3,77885,2,1,1,2,1,0,0,1,1,0,0,0,1
6249,1,male,64,Budakeszi,Szakorvos ,157,3,0,2,1,1,1,1,4,3,2,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,2,0,1,0,1,1,0,3,1,1,3,2,1,1,1,1,0,1,0,0
6250,1,male,57,Budakeszi,Szakorvos ,155,0,0,3,1,1,2,1,0,2,2,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,3,0,0,2,0,3,1749,1,1,1,3,2,0,1,1,0,0,1,1,1
6251,0,male,52,Nagykanizsa,Lakatos ,191,4,0,3,1,1,1,1,3,2,0,4,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,2,3,4,1064,1,0,1,1,1,1,1,1,0,0,0,0,1
6252,0,male,32,Nagykanizsa,Lakatos ,172,4,0,3,1,1,0,1,1,0,0,0,0,0,541957,1,0,1,0,0,0,0,1,1,0,5,0,0,4,2,4,0,35810,0,0,1,1,1,0,1,2,2,0,0,1,2
6253,1,male,49,Nagybajcs,asztalos ,171,0,2,3,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,5,2,0,1,0,0,1,2051,1,0,1,1,2,1,0,2,0,1,0,0,1
6254,0,male,36,Budakeszi,asztalos ,155,3,0,3,1,1,1,0,3,1,1,0,0,1,1203549,1,0,0,0,1,0,0,1,0,0,0,1,0,1,3,0,4,1793,3,1,0,2,2,0,0,1,0,0,0,0,1
6255,1,male,25,Budakeszi,asztalos ,173,3,2,1,0,0,1,1,1,3,9,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,0,0,1,0,0,0,496,2,0,0,1,2,1,0,1,0,2,1,0,1
6256,1,male,43,Nagykanizsa,asztalos ,183,1,0,1,1,1,1,1,2,0,2,4,0,1,0,1,0,1,0,1,0,0,1,1,0,5,1,0,2,0,0,0,0,1,1,1,3,1,0,1,1,0,0,1,0,1
6257,1,male,30,Budakeszi,Szakorvos ,169,4,2,3,1,1,1,1,2,3,5,4,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,2,0,3,632,2,0,1,2,2,0,1,2,2,0,1,1,0
6258,1,male,59,Nagybajcs,Szakorvos ,151,1,2,3,0,1,1,1,1,0,0,4,0,1,138306,0,1,0,0,1,1,0,1,1,0,2,2,0,3,2,0,0,2238,2,1,0,1,2,1,0,1,2,0,1,0,3
6259,1,male,54,Nagybajcs,Lakatos ,175,3,0,3,1,1,1,1,1,2,1,1,0,0,869032,0,1,0,0,1,1,1,0,1,1,5,1,1,1,2,0,0,0,3,1,1,2,2,0,0,1,0,0,1,1,4
6260,1,male,57,Budakeszi,Szakorvos ,166,4,0,3,1,1,0,1,1,3,2,0,0,0,821395,1,0,1,0,1,1,1,1,1,1,5,1,0,1,0,1,0,0,2,3,1,3,2,0,0,1,0,1,1,1,0
6261,0,male,54,Budakeszi,asztalos ,170,3,0,4,1,0,1,0,2,3,9,1,1,0,1328208,0,1,1,0,1,0,0,0,1,0,5,1,0,1,0,0,1,1430,2,3,1,1,2,0,0,1,0,1,0,1,1
6262,1,female,32,Nagykanizsa,Lakatos ,183,4,0,4,1,1,1,1,2,2,4,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,3,0,3,16234,2,1,1,3,0,0,0,2,0,0,0,1,2
6263,0,male,41,Nagykanizsa,Szakorvos ,167,4,0,3,1,1,1,1,1,2,2,0,0,1,0,1,0,0,0,1,1,0,1,0,0,5,2,1,1,0,2,3,1194,3,3,1,1,0,0,0,1,2,1,1,1,3
6264,1,female,26,Budakeszi,Lakatos ,182,1,0,3,1,1,1,1,1,1,2,0,0,1,1320369,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,3,0,3,1,1,1,2,1,0,1,1,1,1,0,1
6265,1,female,43,Nagykanizsa,Lakatos ,162,0,0,3,1,1,1,1,2,2,7,4,0,1,0,0,0,1,0,1,0,0,0,1,0,5,1,0,1,1,0,4,525,2,3,1,1,3,1,0,0,0,0,0,0,1
6266,1,female,45,Nagykanizsa,Lakatos ,177,0,1,4,0,1,1,1,1,1,0,4,0,0,0,1,1,1,0,1,1,1,1,1,1,3,1,0,1,2,0,4,435,2,3,1,2,2,0,1,1,2,1,0,1,3
6267,0,male,56,Nagykanizsa,Szakorvos ,172,2,2,1,1,1,2,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,5,1,0,1,0,0,3,0,2,1,1,3,1,1,1,1,2,1,1,0,1
6268,1,female,51,Budakeszi,Szakorvos ,147,4,0,3,0,1,1,1,2,2,3,4,0,0,627433,1,0,0,0,1,0,0,0,1,0,1,0,1,0,2,3,4,0,3,0,1,3,2,1,0,0,0,0,0,1,2
6269,0,male,65,Budakeszi,asztalos ,171,2,0,0,1,1,1,1,3,0,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,2,0,4,940,3,1,1,1,1,1,0,2,2,0,1,1,0
6270,0,male,47,Nagykanizsa,Lakatos ,174,1,0,3,1,1,1,1,1,3,1,1,0,1,1196954,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,0,0,516,3,3,1,1,2,1,1,1,0,1,0,0,1
6271,0,female,60,Nagykanizsa,Szakorvos ,168,4,2,4,1,1,1,1,2,2,4,0,0,0,302933,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,4,1000,2,1,1,3,1,1,0,0,2,0,1,0,3
6272,0,male,31,Budakeszi,asztalos ,154,0,0,3,1,1,1,1,1,3,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,2,3,0,0,2,1,1,2,2,0,0,1,0,1,0,1,1
6273,1,female,52,Budakeszi,asztalos ,181,4,0,2,1,1,1,1,1,2,5,1,0,1,657590,0,0,1,0,0,0,1,1,1,0,2,2,0,4,2,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
6274,1,male,65,Nagybajcs,Szakorvos ,169,1,1,4,1,0,2,1,2,0,2,1,0,0,13885,1,0,0,1,1,1,0,0,1,0,0,1,0,1,2,0,3,34377,3,1,1,1,2,1,0,1,2,0,0,0,3
6275,0,female,55,Nagykanizsa,asztalos ,178,4,0,3,1,1,1,1,1,3,0,0,0,0,1025462,0,1,0,0,1,0,1,1,1,1,5,1,0,1,0,4,1,0,2,3,1,0,2,0,1,1,0,1,1,0,3
6276,1,male,33,Nagybajcs,Lakatos ,178,4,0,3,0,1,1,1,7,2,4,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,2,0,4,114548,2,0,1,1,2,0,1,1,0,0,1,0,0
6277,0,male,33,Budakeszi,asztalos ,158,0,0,3,1,1,2,1,0,2,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,4,4,4,0,2,1,1,0,2,0,0,2,0,1,1,1,0
6278,1,male,30,Nagybajcs,Szakorvos ,173,4,1,1,1,1,1,1,1,2,3,1,0,1,695171,1,1,0,0,1,0,0,1,1,0,5,3,1,4,2,1,0,0,2,1,1,1,0,0,0,1,1,0,1,1,4
6279,0,male,32,Budakeszi,Szakorvos ,162,4,0,3,1,1,1,1,1,0,2,1,0,1,2609913,1,0,0,0,1,1,0,1,1,0,3,3,0,1,0,0,2,0,2,0,1,3,2,1,0,1,2,0,1,1,2
6280,0,female,29,Nagybajcs,Szakorvos ,159,4,0,3,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4,2,0,0,2,0,3,989,3,1,1,3,2,1,1,1,0,2,1,1,2
6281,1,male,34,Budakeszi,asztalos ,172,0,0,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,5,1,1,1,0,0,0,1387,0,1,1,1,2,1,1,0,0,1,1,0,1
6282,1,female,57,Budakeszi,Szakorvos ,164,4,0,4,1,1,1,1,2,0,3,1,0,0,0,1,0,1,0,1,1,0,1,1,0,2,1,0,1,2,0,0,116,2,3,1,1,2,1,1,2,2,1,1,0,2
6283,0,male,28,Nagykanizsa,Szakorvos ,166,4,0,4,1,1,2,1,1,3,0,0,0,0,4353588,1,1,0,0,0,0,0,0,1,0,0,1,1,1,2,0,2,2318,3,1,0,1,1,0,1,2,2,0,1,1,0
6284,1,male,30,Nagykanizsa,asztalos ,159,0,0,2,1,1,1,0,1,3,3,4,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,1,2,0,2,125,2,0,1,2,2,1,0,1,0,0,1,0,1
6285,1,male,60,Budakeszi,asztalos ,176,3,0,4,1,1,1,1,2,3,7,1,0,0,0,1,0,0,0,0,0,0,1,1,0,4,1,0,1,2,0,3,0,1,0,0,2,2,0,0,0,0,1,1,0,1
6286,1,male,58,Nagykanizsa,Lakatos ,153,0,0,4,0,1,2,0,1,3,0,1,0,1,1205142,1,0,0,0,1,1,0,1,1,0,4,2,1,1,1,0,4,97,2,3,1,1,2,1,0,0,0,1,0,0,4
6287,0,male,65,Budakeszi,asztalos ,166,3,0,3,1,1,1,1,2,0,2,4,0,0,863347,1,1,0,0,1,0,1,1,0,0,0,1,0,4,0,0,3,888,1,1,0,1,2,0,0,2,0,1,1,0,2
6288,0,male,32,Nagykanizsa,asztalos ,171,4,0,3,1,1,1,1,2,0,1,1,0,0,459834,0,0,0,0,1,1,1,1,1,1,4,1,0,3,2,2,0,0,2,1,0,1,1,1,0,0,1,0,0,0,1
6289,1,female,44,Budakeszi,Lakatos ,163,4,0,3,1,1,1,1,1,1,2,0,0,1,1569237,0,1,0,0,1,0,1,1,1,0,2,1,0,1,2,3,4,381,2,2,1,1,2,1,1,2,2,0,1,0,1
6290,1,male,25,Budakeszi,asztalos ,168,4,1,1,1,1,2,1,1,0,1,0,0,0,39696,1,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,0,0,3,0,1,2,3,1,0,0,1,0,0,1,2
6291,1,female,42,Budakeszi,Lakatos ,164,1,0,3,1,1,2,1,2,0,1,4,0,1,3424616,0,0,0,0,1,1,0,1,1,0,5,1,0,0,0,0,4,0,2,1,1,3,0,1,1,1,0,1,1,0,1
6292,1,male,51,Nagybajcs,Szakorvos ,174,1,0,2,1,1,2,1,1,0,1,4,0,1,0,0,0,0,0,1,0,0,1,1,0,3,1,0,1,0,0,0,0,3,0,1,0,2,0,1,1,1,1,0,0,3
6293,1,male,25,Budakeszi,Lakatos ,164,4,0,0,0,1,1,0,1,3,2,4,0,1,0,0,0,1,0,1,0,1,1,1,1,1,2,1,1,2,0,0,548,1,1,1,1,2,1,1,0,2,1,0,0,1
6294,1,female,33,Budakeszi,asztalos ,156,2,0,3,0,1,1,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,1,1,4,2,0,0,699,2,1,1,2,2,1,0,2,2,0,1,0,0
6295,0,female,39,Nagybajcs,Lakatos ,171,3,0,4,1,1,1,1,1,3,4,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,2,0,4,5443,3,2,1,1,1,0,0,0,0,0,0,1,1
6296,1,female,58,Nagykanizsa,Lakatos ,182,4,2,1,1,1,1,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,0,3,0,2,3,1,2,2,0,0,1,0,0,0,1,1
6297,1,female,50,Nagykanizsa,Lakatos ,169,3,0,4,1,1,1,1,1,3,2,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,4,0,0,1836,2,2,1,1,0,0,1,2,0,1,1,0,3
6298,1,male,35,Nagykanizsa,Szakorvos ,168,2,0,3,1,1,0,1,2,2,3,0,0,0,105478,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,4,8965,2,1,1,1,2,1,0,1,0,0,0,0,1
6299,1,male,42,Budakeszi,asztalos ,152,3,0,2,0,1,1,1,2,3,2,0,0,1,0,0,1,0,0,1,0,0,1,1,1,5,0,1,0,0,0,3,583,2,1,1,3,1,0,0,2,1,0,0,0,1
6300,1,male,41,Budakeszi,Lakatos ,163,3,0,3,1,1,1,1,1,2,3,0,0,0,641182,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,507,2,1,1,0,2,1,1,1,2,0,1,0,1
6301,1,male,42,Nagykanizsa,Szakorvos ,170,2,0,2,1,1,0,1,1,2,2,4,0,0,1156127,0,0,0,0,1,0,1,1,0,1,5,0,0,1,3,0,4,327,3,1,1,3,2,1,1,2,1,1,0,1,3
6302,0,male,58,Budakeszi,asztalos ,161,4,0,3,0,1,1,1,1,2,5,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,4,1418,2,1,1,1,0,0,0,0,0,0,0,0,1
6303,0,male,60,Nagykanizsa,Lakatos ,171,0,0,2,1,1,1,1,3,1,1,3,0,0,460698,1,0,1,0,1,0,0,1,1,0,0,1,0,4,1,0,4,0,2,0,1,1,2,1,0,0,0,0,1,0,4
6304,0,male,65,Nagykanizsa,Szakorvos ,161,0,0,3,0,1,1,1,2,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,5,2,0,0,2,0,4,0,1,1,1,0,0,1,0,1,0,1,0,0,0
6305,0,male,29,Budakeszi,Szakorvos ,178,0,0,3,1,1,2,1,3,3,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,2,0,4,2,2,3,1625,1,2,1,1,2,0,1,0,0,1,1,0,1
6306,0,female,29,Nagykanizsa,Lakatos ,160,3,0,3,1,1,1,1,1,2,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,2,0,4,2,0,3,1086,2,3,1,1,0,0,1,1,2,0,1,1,0
6307,0,male,61,Budakeszi,Lakatos ,163,4,0,3,1,1,1,1,1,2,2,1,0,0,1497878,0,0,0,0,0,0,0,1,1,0,0,2,0,1,2,0,4,1306,2,1,1,3,2,1,0,1,0,1,1,0,0
6308,0,male,33,Nagykanizsa,Lakatos ,165,3,2,3,1,1,2,1,0,3,3,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,2,0,0,721,3,0,1,3,2,1,1,0,0,0,1,1,1
6309,1,male,50,Budakeszi,Szakorvos ,154,3,0,1,0,1,1,1,2,2,1,0,0,1,173969,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,3,3,1314,2,3,1,1,2,1,0,1,0,1,1,0,2
6310,0,male,46,Budakeszi,asztalos ,184,4,0,2,1,1,1,1,1,3,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,4,1516,2,0,1,2,2,0,1,0,1,1,0,1,1
6311,1,male,38,Nagykanizsa,Lakatos ,171,3,0,4,1,1,2,1,3,3,11,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,4,0,0,447,2,3,1,0,1,1,0,1,0,0,1,1,1
6312,1,male,31,Budakeszi,Lakatos ,161,1,0,1,1,1,1,1,1,2,2,0,0,0,0,1,0,0,0,1,1,0,1,1,0,5,1,0,1,2,0,0,432,2,3,1,1,2,0,0,0,1,0,0,0,3
6313,1,female,29,Nagykanizsa,Lakatos ,166,4,2,3,1,1,1,0,1,2,3,4,0,0,1289215,1,0,0,1,1,0,0,1,0,0,5,1,0,1,0,0,3,8921,3,2,1,3,1,1,1,1,2,0,1,1,1
6314,0,male,25,Nagybajcs,asztalos ,169,0,0,3,1,1,1,1,2,0,4,1,0,1,3485791,0,0,1,0,1,1,0,1,0,0,2,1,0,1,2,0,3,1034,2,0,1,1,1,1,0,1,2,1,0,1,1
